PublicationID	PublicationYear
22198408	2012
25526305	2014
12554829	2003
10799510	2000
23852086	2013
25861047	2015
16732647	2006
34440640	2021
20410308	2010
29158829	2017
17044674	2006
25365555	2014
29900565	2018
35745855	2022
23616575	2013
24673376	2014
36732425	2023
24683194	2014
23840195	2013
24858185	2014
12595560	2003
16855233	2006
12426349	2002
23667175	2013
30631068	2019
23209312	2012
27190259	2016
8842223	1996
33707427	2021
28911855	2018
30616481	2019
30412049	2018
24347635	2014
20357770	2010
19406745	2009
19407391	2009
26779610	2016
23027872	2012
21793594	2011
19188594	2009
34260218	2021
24367260	2013
12771379	2003
21708944	2011
25231316	2014
23513215	2013
31619995	2019
25919090	2015
20463064	2010
19509417	2009
29975784	2018
30846569	2019
25431149	2015
24338009	2014
35384638	2022
16081635	2005
25514675	2014
18579686	2008
23824909	2013
27929061	2016
21113024	2011
21266485	2011
25262836	2014
10336649	1999
24311789	2014
28144559	2017
21372817	2011
28249163	2017
22739024	2012
20864525	2010
20308065	2010
20042512	2010
7925982	1994
17535916	2007
9176569	1997
26903516	2016
14691232	2004
12192070	2002
18687868	2008
12853576	2003
23943614	2013
18654624	2008
20677318	2010
20215406	2010
22522742	2012
20024619	2010
21872871	2011
25421939	2014
19472288	2009
38389844	2024
32665594	2020
21376639	2011
20622130	2010
8393442	1993
25333901	2014
29482416	2018
24300026	2013
33101296	2020
37102169	2022
15632291	2005
24151537	2013
16699036	2006
29225967	2017
30808675	2019
31631894	2005
19710023	2009
21078907	2010
27527709	2016
26061275	2015
23251397	2012
19553217	2009
16738410	2006
24762927	2014
31231031	2019
26061673	2015
11292491	2001
23741517	2013
23151583	2012
31970149	2019
23896409	2013
33796549	2021
12646042	2003
20739282	2010
31669221	2019
21698291	2011
32774203	2020
24760183	2014
35175001	2022
24198472	2010
10527727	1999
32752243	2020
20061378	2010
30466347	2019
24297881	2013
29255034	2018
22128182	2012
27886181	2016
20035779	2010
10499534	1999
10026146	1999
20014858	2010
17827228	2008
35883520	2022
23002220	2012
29915576	2018
27141389	2016
17942675	2007
32231314	2020
18599487	2008
21385335	2011
35108544	2022
26870003	2016
10848602	2000
30531860	2018
21243039	2011
19225461	2009
28987384	2018
30711520	2019
34209894	2021
30604643	2019
23891718	2014
29218201	2015
32735799	2020
31031819	2016
11994155	2002
20066302	2010
26589967	2015
23614004	2013
23861583	2013
16618119	2006
16310167	2006
29449370	2018
17052713	2006
20921281	2010
31682605	2019
16907989	2006
26948373	2016
10356324	1999
24821816	2014
30674715	2019
27797529	2016
22327432	2012
19151921	2009
26681483	2015
34032639	2021
16626739	2006
22911732	2012
26631978	2015
23235262	2013
PPR130491	2020
20856833	2010
23498957	2013
25769494	2015
20080965	2010
14722355	2004
11953369	2002
28796479	2017
22403657	2012
23870291	2013
34117053	2021
19536284	2009
19325033	2009
36604598	2023
21910150	2011
27545199	2016
18704410	2009
15923374	2005
29229866	2017
21179548	2010
24963482	2014
19883602	2009
17855394	2007
27397516	2016
30804016	2019
24260399	2013
21131964	2011
30061388	2018
22520751	2012
30714717	2019
9888798	1999
23454357	2013
24065820	2013
16192353	2005
25416944	2014
29748384	2018
16547026	2006
22496219	2012
33531488	2021
29848279	2018
26914235	2016
27793278	2016
26266425	2015
18706423	2008
9792107	1998
26587712	2015
33414705	2020
24416288	2014
21402788	2011
26552700	2015
27578887	2016
24256717	2014
19619462	2009
16237025	2005
19698698	2009
22084075	2011
30683722	2019
20154140	2010
23887360	2013
22033935	2011
16192357	2005
10095766	1999
26512898	2015
20606164	2010
27648522	2017
24192763	2013
23775692	2013
22153299	2012
20145250	2010
27907066	2016
17622246	2007
26978792	2016
25875098	2015
29727017	2018
9790683	1998
16265351	2005
22872638	2012
PPR666095	2023
22528485	2012
20339001	2010
24344267	2014
17194213	2007
18945775	2009
26624524	2016
20417597	2010
21625587	2011
22328084	2012
24133259	2013
26846872	2016
25126960	2014
9692901	1998
25642819	2015
22433851	2012
20375348	2010
26747425	2016
33535481	2021
19696444	2009
22106171	2012
33511002	2021
20071467	2010
24789777	2014
35325837	2022
20080535	2010
34678158	2022
25016582	2014
22357750	2012
18446885	2008
28480299	2017
18523291	2008
19208804	2009
10518949	1999
18537558	2008
26069500	2013
18272495	2008
25065977	2014
27905614	2017
27594301	2016
31526383	2019
22334679	2012
26676731	2016
22158615	2012
22922673	2012
26322624	2015
33979123	2021
17369355	2007
21725632	2011
23576742	2013
35646548	2022
25685910	2015
24287493	2013
23095746	2012
27402340	2016
21685921	2011
19323837	2009
30518120	2018
22865916	2012
19649208	2009
26764597	2016
23711384	2013
24167632	2013
21690295	2011
25356553	2014
33506674	2021
11426388	2001
32161746	2020
28280720	2017
23592779	2013
29228061	2017
24598821	2014
20458517	2010
19297334	2009
25072059	2014
16885282	2006
27733647	2017
21177848	2011
29572471	2018
32341447	2020
28794022	2017
20530267	2010
15741178	2005
12142446	2002
22493731	2012
23566713	2013
21398518	2011
24681547	2014
20940305	2010
36049139	2022
33353871	2021
30293838	2018
18393532	2008
18697931	2008
31087097	2019
25268922	2014
31427961	2019
24492248	2014
23926201	2013
26297553	2015
33217330	2021
26348594	2015
23741527	2013
21613222	2011
15795374	2005
27059922	2016
18077410	2007
33931944	2022
18819927	2008
22927815	2012
24157839	2014
24492304	2014
25803296	2015
23097455	2013
27922006	2016
24563253	2014
25225416	2014
19291708	2010
9843178	1998
29540701	2018
18790740	2008
26626481	2015
21917975	2011
18329041	2008
19740746	2009
31427775	2019
24416467	2014
18377644	2008
29712837	2018
8570654	1996
24248336	2013
33400058	2021
24311780	2014
29783706	2018
23696673	2013
36347257	2023
27885283	2017
30140259	2018
21353784	2011
7520278	1994
18973345	2008
10092586	1999
22246033	2012
23617227	2013
19570988	2009
30966267	2018
19838198	2009
9547272	1998
27697839	2016
37384557	2023
24889612	2014
11937638	2002
11478877	2001
28673677	2018
26436480	2015
14715926	2004
25793507	2015
23190376	2012
26230699	2015
20350931	2010
28369120	2017
26969733	2016
9796833	1998
21124990	2010
24731213	2014
23431173	2013
30926668	2019
27241473	2016
16980455	2006
23405099	2013
19498462	2009
29250527	2017
20956605	2011
28009628	2017
27406561	2016
28685770	2017
14990752	2004
22848065	2012
28638471	2017
20439999	2010
19012414	2008
28684975	2017
24946948	2014
17675348	2007
28925395	2018
30979550	2019
16537393	2006
15596521	2004
23095008	2012
24336354	2013
25482886	2015
28922396	2017
22342946	2012
24586736	2014
21505422	2011
23673664	2013
25918416	2015
24453976	2014
31131400	2019
19805065	2009
19914316	2010
17122335	2007
12611591	2003
17925433	2007
27364007	2016
30539365	2018
25885820	2015
PMC7153410	2016
24391495	2014
27185325	2016
18545669	2008
37397502	2023
17629842	2007
22483621	2012
25992900	2015
21151137	2011
29404338	2017
37078788	2023
25690797	2015
22773848	2012
22949851	2012
30012153	2018
27599844	2016
21177863	2011
29425242	2018
26155738	2015
26828567	2016
32268265	2020
34983527	2022
26910424	2016
22102226	2011
25696001	2015
16373475	2006
29391221	2018
24227838	2014
26075509	2015
24597775	2014
23738712	2013
19689374	2009
19610073	2009
24130096	2013
10845467	2000
35548710	2022
15660358	2005
23302025	2013
33713701	2021
22815868	2012
11119555	2001
25473045	2015
23657743	2013
30504208	2018
27045738	2016
22536357	2012
9566974	1998
24564608	2014
21076009	2011
PPR240464	2020
26862853	2016
21729787	2011
PMC9794021	2022
34637283	2022
22778278	2012
22396542	2012
24492299	2014
22778413	2012
25204788	2014
23519474	2012
19401768	2009
18621733	2008
23875020	2013
22811394	2012
27551080	2016
19384998	2009
18842586	2008
24658466	2014
9712876	1998
17209558	2007
33436616	2021
22140563	2011
19802330	2008
20696394	2010
19080728	2009
22289166	2012
23242153	2012
27271343	2016
33633705	2021
22319511	2011
10710428	2000
22660330	2012
33357195	2021
24363605	2013
23180800	2013
24988355	2014
24389031	2014
32105057	2020
24503126	2014
22514343	2012
21067755	2011
27531392	2017
NZ587678	2012
9685393	1998
21228126	2011
10400671	1999
27238017	2016
20616233	2010
23760251	2013
22922409	2012
20424514	2010
33552148	2021
22995505	2012
26283664	2015
7479965	1995
18806275	2008
26335795	2015
26921194	2016
32179633	2020
26353937	2015
23519366	2013
24484895	2014
16380466	2006
26246564	2015
22584051	2012
9037613	1997
23209377	2012
24131104	2014
21268269	2011
28635657	2017
10866672	2000
21925149	2011
26181364	2015
24489681	2014
28892510	2017
30169639	2018
26468051	2016
24599496	2014
27281300	2016
9664069	1998
28724801	2017
9395524	1997
21471202	2011
12160464	2002
23728098	2013
7685110	1993
32188725	2020
32315618	2020
19651602	2009
23115287	2013
22178158	2012
25671177	2014
28717238	2017
21395401	2011
17560621	2007
22318146	2012
24958847	2014
24523505	2014
23175357	2013
22947926	2012
32358833	2020
NZ562935	2009
22568933	2012
23544844	2013
20442397	2010
19896996	2010
23645683	2013
23352136	2013
22185585	2012
19255450	2009
9368077	1997
17935330	2007
26118955	2015
9419019	1997
15576682	2004
25385546	2014
19755422	2009
28638777	2017
30849373	2019
26704296	2016
19451273	2009
11437238	2001
29396163	2018
34910520	2021
31544844	2019
19801683	2009
10626910	1999
28505313	2017
24692547	2014
15790312	2005
33087930	2020
23091041	2012
11772403	2002
28831040	2017
21094528	2011
18216108	2008
12376529	2003
16857672	2006
24810917	2014
31264822	2019
28650443	2017
16456543	2006
28615212	2017
10357214	1999
19374905	2009
25948742	2015
26169269	2015
22711531	2012
34342224	2021
15596501	2005
25373734	2014
17288538	2007
24586053	2014
22411830	2012
20361788	2010
22277660	2012
9455704	1997
9837875	1998
25254371	2014
29040603	2018
26165154	2015
12163594	2002
20956568	2011
25379085	2014
23102223	2012
20172854	2010
30082472	2018
25542634	2015
22403622	2012
26060819	2015
30964743	2019
24159172	2013
25236766	2014
21297580	2011
15001706	2004
19397369	2009
21796226	2010
23403928	2013
22172676	2011
23483901	2013
19666604	2009
10210772	1999
28807998	2017
24900692	2013
16113261	2005
35704748	2022
25546146	2014
25184538	2014
11716694	2001
19619333	2009
16497660	2006
27161979	2016
28572406	2017
15324302	2004
20227370	2010
23955592	2013
23046137	2012
22457068	2012
21454703	2011
21503276	2011
10092882	1999
31128236	2019
27265505	2016
28598281	2017
25372672	2014
23915436	2013
27058426	2016
25676284	2015
31204103	2019
22331870	2012
20118207	2010
29651165	2018
18614051	2008
23970546	2013
24722178	2014
23512657	2013
17425312	2007
9780171	1998
23972995	2013
14983044	2004
19561611	2009
16754956	2006
16551874	2006
33547278	2021
26950422	2016
23015722	2012
23396091	2013
9917415	1999
23751493	2013
21720642	2011
15476410	2004
33398258	2021
26138485	2015
23305265	2013
15328534	2004
15837934	2005
15171729	2004
35132796	2022
23303779	2013
27631624	2016
20404922	2010
26845522	2016
18287542	2008
30597997	2018
24889614	2014
20173761	2010
36232845	2022
28101401	2017
24685134	2014
25994180	2015
21612822	2011
25186731	2014
20154325	2010
17502619	2007
29520003	2018
25774965	2015
9895304	1999
9408829	1997
27857134	2016
28107633	2017
22389661	2012
20952642	2010
21606333	2011
16101432	2005
23821665	2013
29982829	2018
31072929	2019
27657451	2016
33924121	2021
26436649	2015
9705328	1998
25271078	2014
24723981	2014
32789179	2020
18806802	2008
25403286	2014
19200600	2009
26056814	2015
23621622	2013
21827950	2011
11812845	2001
26002732	2015
22319442	2012
24898246	2014
24618582	2014
27246523	2017
24848457	2014
17046271	2006
15155195	2004
29033132	2017
28974033	2017
24416141	2014
30295605	2018
16384934	2006
21110830	2011
8214588	1993
19383174	2009
31640176	2019
10360956	1999
28792888	2017
17868168	2007
24231517	2014
30855276	2019
23355738	2013
19587800	2009
18658263	2008
22628564	2012
24764602	2014
36073248	2022
9557629	1998
22345558	2012
17898046	2007
27100390	2016
26960182	2016
19460343	2009
29109789	2017
9218428	1997
14761997	2004
23744091	2013
31282865	2019
9575345	1996
18658131	2008
27625211	2016
32106752	2020
18790734	2008
21714095	2011
21372110	2011
17429973	2007
25007800	2014
18441234	2008
20945358	2010
24423622	2014
32708366	2020
21282400	2011
12867473	2003
9758759	1998
20927405	2010
17229709	2007
16307882	2006
22106872	2012
23087686	2012
22275364	2012
27308196	2015
25966710	2015
21821041	2011
22710121	2012
24810114	2014
22003385	2011
11955286	2002
19324051	2009
21145462	2010
26272946	2015
22422398	2012
24161153	2013
20700480	2009
12071842	2002
16488976	2006
9310380	1997
20108982	2010
20696397	2010
15842201	2005
16882658	2006
17576665	2007
25284457	2014
9443374	1997
31548547	2019
23185356	2012
19074274	2008
26412210	2015
22140099	2012
9328126	1997
34222339	2021
25313159	2014
23226518	2012
22004458	2011
11879201	2002
25275651	2014
22069313	2011
24003222	2013
28344017	2017
21650223	2011
22752989	2012
30758197	2019
17638854	2007
9430700	1998
9174923	1996
11459930	2001
22139374	2011
10523605	1999
22261054	2011
25860784	2015
27435675	2016
8760275	1996
21525719	2011
16890321	2006
29392817	2018
21643473	2011
28985411	2017
21078904	2010
25185540	2014
10358027	1999
15890908	2005
31354709	2019
19629185	2009
9804811	1998
20039095	2010
28387583	2017
29488211	2019
19001071	2009
19233852	2009
33692377	2021
16823040	2006
28825717	2017
25535763	2015
9126929	1997
32832354	2020
PPR541352	2022
19808665	2009
21406971	2011
32206116	2020
30936563	2019
17475778	2007
23007574	2012
20525357	2010
18287277	2008
12139487	2002
28133807	2017
24100309	2013
28855681	2017
25897323	2015
19765300	2009
10026200	1999
23963701	2013
24637165	2014
30177755	2018
32364936	2020
20484056	2010
24492290	2014
7708014	1995
24423624	2014
21763489	2011
32324951	2020
23596299	2013
25354530	2014
17445828	2007
27042251	2016
26151238	2015
22070562	2012
14691533	2003
22299630	2012
20952587	2010
17931676	2008
9888805	1999
28004573	2017
31444363	2019
21912513	2011
24376749	2013
30850661	2019
22379083	2012
27973417	2016
19821612	2009
29135326	2018
25189630	2015
20679480	2010
30854484	2019
10373546	1999
16793536	2006
21610070	2011
27415624	2016
18324349	2008
26758505	2016
26797422	2016
30872475	2019
9726985	1998
16582881	2006
7589570	1995
27438727	2016
17238458	2006
22500549	2012
28696225	2017
20375565	2009
17059824	2007
9572858	1998
18632794	2008
23637602	2013
10952729	2000
12604512	2003
17615080	2007
19893004	2010
21524128	2011
26854859	2016
21124071	2010
16672689	2006
9705314	1998
20495671	2010
19098893	2009
28223414	2017
16004878	2005
15840825	2005
19164290	2009
32088186	2020
19435662	2009
21106741	2011
19064667	2008
20306491	2010
27334920	2016
11157257	2001
22952786	2012
17407444	2007
22191428	2012
34587480	2021
24808134	2014
21159619	2011
25121750	2014
24266532	2013
15152257	2004
20643894	2010
20056614	2010
26085942	2015
22241998	2012
12867445	2003
23584388	2013
23932592	2013
23712429	2013
10856234	2000
29434196	2018
28729737	2017
18532879	2008
23142663	2012
23482561	2013
23163901	2012
23418954	2013
9510183	1998
35138894	2022
10320352	1999
19344761	2009
23255784	2013
27827392	2016
23713611	2013
18062812	2007
11583591	2001
21248663	2011
31184713	2019
8819252	1996
22623533	2012
22072993	2011
16885443	2006
24474948	2014
9207071	1997
21907611	2011
26055360	2015
32409666	2020
21520911	2011
22051512	2012
29921668	2018
30023550	2017
23899933	2013
20563529	2010
31640988	2019
9036968	1997
28808028	2017
30042215	2018
25331893	2014
19628464	2009
18815616	2008
20889499	2010
22646689	2012
23112169	2012
22301545	2012
9057057	1996
21713023	2011
20395165	2010
25436880	2013
24146618	2013
14500846	2003
9315840	1997
22451267	2012
21487242	2011
25993310	2015
16257522	2005
23479511	2013
15137910	2004
23188794	2012
29162919	2017
17183174	2007
12972574	2003
31363049	2019
27470938	2016
8972858	1996
27194387	2016
18559604	2008
9572993	1998
20459599	2010
27194215	2016
20140208	2010
27195783	2016
25256604	2014
29695722	2018
19465916	2009
16906225	2006
7739893	1995
28057863	2017
28045038	2017
25678219	2015
26158466	2015
15890949	2005
11292808	2001
18728011	2008
35703463	2022
15596803	2005
23505583	2013
26599611	2015
23521535	2013
19734313	2009
23722425	2013
25766596	2015
18587047	2008
20178990	2010
32682954	2020
28634286	2017
20041127	2009
23181062	2012
22065753	2011
26435210	2015
20937888	2010
38593348	2024
25553823	2015
16731980	2006
23785216	2013
19889631	2010
20159169	2010
23335368	2013
27402834	2016
33041786	2020
26657544	2015
26518982	2016
30023896	2018
19133223	2009
22511956	2012
25560075	2015
33498194	2021
34019795	2021
35769933	2022
22069649	2010
21666675	2011
19632990	2009
20043874	2010
21865397	2011
10446237	1999
26046801	2015
11698365	2001
22237895	2012
16707503	2006
35519737	2020
26098315	2015
24677446	2014
18833287	2008
19330087	2008
16321964	2005
8537373	1995
21719644	2011
7563094	1995
27601729	2016
18782776	2008
9341178	1997
16166536	2005
32355042	2020
9621056	1998
34298819	2021
33172091	2020
26976106	2016
14557411	2003
22197964	2012
26462924	2016
22828070	2012
9422729	1998
28163018	2017
15181175	2004
32403071	2020
23966633	2013
27267699	2016
21151953	2010
27882936	2016
22348006	2012
24336709	2013
8760278	1996
8660505	1996
31586061	2019
25486062	2015
8572301	1995
14645270	2003
24395779	2014
8814311	1996
18006643	2008
25049397	2014
21233170	2011
21745817	2011
26095366	2015
23435564	2013
18448674	2008
19779714	2010
20863680	2010
26851586	2016
16225870	2005
9707439	1998
9300812	1997
31269429	2019
21941250	2011
15308718	2004
22967056	2012
26963639	2016
17696882	2007
34704042	2021
23399748	2013
19720757	2009
24451644	2013
10022829	1999
21084305	2011
31467167	2019
23139781	2012
25505335	2014
8681942	1996
21486998	2011
33903242	2021
20552687	2010
23359068	2013
25098292	2014
17116886	2006
17056715	2006
28450393	2017
25326769	2015
26314865	2015
25254076	2014
19336414	2009
18007039	2007
22326700	2012
30799628	2019
9478988	1998
26268733	2015
18359804	2008
22261618	2012
23819499	2013
17474715	2007
27503141	2016
19837668	2009
29201591	2017
23470147	2013
17653285	2007
21840987	2011
18931070	2008
19188446	2009
30104534	2018
7883088	1994
19964157	2009
9611803	1998
28923680	2017
16714577	2006
17650501	2007
22266821	2012
12670988	2003
22487172	2012
17968012	2007
33743210	2021
24480479	2014
19372381	2009
22121211	2012
27465719	2016
31046227	2019
27824122	2016
27289464	2016
31631034	2019
22745667	2012
16083292	2005
19784548	2009
31429758	2019
21743455	2011
22566966	2012
20345663	2010
21490152	2011
18045789	2008
11606717	2001
25583986	2015
22086928	2012
18275819	2008
25484067	2014
16219796	2006
21949187	2011
20147401	2010
26789238	2016
26601245	2015
21982882	2012
20814869	2010
9677328	1998
19079247	2009
9464518	1997
9498570	1997
27438862	2016
24493799	2014
21943108	2012
25752577	2015
19141282	2009
20703214	2010
14983458	2004
20020775	2010
8228284	1993
23115339	2012
19575676	2010
17616582	2007
19164292	2009
22171276	2012
16407973	2006
30443360	2018
9501084	1998
24250817	2013
22666230	2012
27990061	2016
9431988	1997
18349829	2008
14530433	2003
23737944	2013
25586943	2015
17535923	2007
21900304	2011
34705296	2021
9286074	1997
16113311	2005
17008606	2006
14623963	2003
25852466	2015
27999271	2016
28247968	2017
24183571	2013
21393509	2011
26467859	2016
17473008	2007
19117493	2009
22083481	2012
29686683	2018
8760383	1996
23709277	2013
23175797	2013
12070349	2002
18646279	2008
21606950	2011
21056576	2011
29693377	2018
23959032	2013
12006088	2002
30089691	2018
20199591	2010
9391114	1997
28626694	2015
39484691	2024
29073160	2017
27839950	2016
25200415	2014
23882082	2013
34609205	2021
17355880	2007
25253137	2015
16682211	2006
18374644	2008
18074033	2007
21502374	2011
29200948	2017
20167596	2010
7636190	1995
26416886	2015
PMC2291679	2004
19004828	2009
8785280	1996
30366456	2018
16872381	2006
26270349	2015
30452046	2018
22881703	2012
17768146	2007
11023837	2000
33013353	2020
23481399	2013
23404286	2013
18334023	2008
26418745	2015
15475574	2004
24804991	2014
27617678	2016
8557978	1996
9772159	1998
7494000	1995
17990895	2007
11470923	2001
26231283	2015
19665973	2009
18725935	2008
23049820	2012
34519269	2021
30760569	2019
22319290	2010
22203038	2012
26216967	2015
20696398	2010
32816843	2021
19820068	2009
23484120	2013
27232184	2016
21768288	2011
20039714	2010
7537271	1995
27284008	2016
28698152	2017
22357843	2012
26187846	2015
29575358	2018
7955529	1994
23144800	2012
23242997	2013
24145401	2013
23632026	2013
31611699	2019
25087510	2014
21677135	2011
24842928	2014
23824824	2013
33412571	2021
28243236	2017
19751687	2009
25629509	2015
15689502	2005
24752541	2014
9023117	1997
38332833	2024
27731392	2016
28494316	2017
15930158	2005
20439749	2010
27409591	2016
31266540	2019
2041757	1991
22057274	2012
29986436	2018
12820899	2003
27505032	2016
16260789	2005
28152301	2017
31971587	2020
18662981	2008
29203900	2017
7844816	1995
24068553	2014
21518904	2011
22303178	2009
25580052	2012
18603531	2008
28538692	2017
33936049	2021
34064866	2021
28121431	2017
14747338	2004
25587412	2014
26885691	2016
27679670	2016
15837791	2005
23955275	2013
26516768	2015
15849312	2005
24520380	2014
24881856	2014
34707127	2021
32001694	2020
28349386	2017
20466062	2010
17721440	2007
16903783	2006
29262356	2017
27638696	2016
23140181	2012
23255593	2013
29202042	2017
24512117	2014
26741284	2016
19402754	2009
26065580	2015
22658721	2012
34667155	2021
9111068	1997
10716922	2000
17110931	2006
27022949	2016
22318731	2012
31992698	2020
23459266	2012
22098734	2011
19359579	2009
20034935	2010
11171990	2001
27403962	2016
16583116	2006
9220983	1997
11842107	2002
28375702	2017
18787202	2008
15699215	2005
24969639	2014
9652755	1998
23718777	2013
29123178	2017
17167037	2007
11877457	2002
21055406	2011
25972546	2015
24904407	2014
30181618	2018
21704603	2011
19596328	2009
20206526	2010
23908111	2013
24949972	2014
20368175	2009
29053960	2017
22855243	2012
18305102	2008
9727058	1998
29203539	2018
26158802	2015
23161916	2013
19203580	2009
18826260	2008
23563155	2013
22308406	2012
22733630	2012
34074773	2021
25892150	2015
26149384	2015
22146299	2011
7794926	1995
20956006	2011
PPR404883	2021
21576247	2011
18322015	2008
21994704	2010
21987658	2011
21884581	2011
PPR404496	2021
27006922	2013
23104054	2012
PPR260708	2021
18691975	2008
38398911	2024
21808633	2011
24550278	2014
20124102	2010
18984596	2008
28903286	2007
17888451	2007
26081316	2015
22853912	2012
7527391	1994
18215115	2008
18641139	2008
28287337	2017
22123062	2011
24753590	2014
18648536	2008
26026951	2015
8999948	1997
12799428	2003
28584144	2017
18708507	2008
8547282	1996
20179326	2010
31871188	2020
26184105	2015
27528661	2016
26519733	2015
24820481	2014
20008523	2009
9860950	1998
17054395	2006
22916301	2012
12119048	2002
30609693	2019
30072673	2018
25452463	2014
PMC3926522	2006
22242013	2012
7649272	1995
24056667	2013
7588629	1995
28877989	2017
PPR262304	2020
9725226	1998
20473576	2010
28278272	2017
32649858	2020
19269331	2009
24101491	2013
27087966	2016
12552112	2003
22828206	2012
18337752	2008
15304644	2004
26104433	2014
9155030	1997
23237773	2012
19390596	2009
19726586	2009
10944231	2000
22046264	2011
21808055	2011
25807056	2015
PPR183753	2020
16034420	2005
22396528	2012
32002104	2020
27044863	2016
26460020	2015
23118506	2012
25182650	2014
17631534	2007
29393296	2018
8075084	1994
20734102	2011
16963559	2006
29375122	2018
31375100	2019
28928411	2017
27396830	2016
25371336	2013
24703779	2014
32610042	2020
31974490	2020
29459028	2018
34520334	2022
29777099	2018
7796299	1995
19223579	2009
31035389	2019
16046542	2005
21933444	2011
20521334	2010
20729546	2010
18717551	2008
23921560	2013
25133310	2014
19458090	2009
15294015	2004
23879463	2013
21317894	2011
25691157	2015
31371410	2020
21935367	2011
19522538	2009
20302641	2010
29385058	2018
15829482	2005
19693784	2009
28878121	2017
17581631	2007
26402662	2015
9661816	1998
7777564	1995
19884654	2009
22328679	2012
22830335	2012
23103943	2012
10318936	1999
22565308	2012
32964732	2020
17396155	2007
27816969	2016
19940141	2010
21483454	2011
21983134	2012
22041449	2011
8702639	1996
19823761	2010
9172016	1996
29444432	2018
22912856	2012
32532924	2020
16998473	2006
22654863	2012
20064467	2009
21513741	2011
16378991	2006
16823965	2006
7862523	1995
24682362	2014
23675315	2013
21210768	2011
12919066	2003
23152803	2012
9214621	1997
28691777	2017
9348299	1997
27170747	2016
28710266	2017
24003028	2013
34109214	2021
21460230	2011
15169956	2004
33103593	2020
24392780	2014
31928845	2020
24293650	2014
10704464	2000
17714596	2007
15136729	2004
11602635	2001
22494889	2012
PMC7123529	2013
21767504	2011
9841922	1998
23018626	2013
21398524	2011
25901944	2015
24667537	2014
23516616	2013
25432018	2014
20939998	2011
17976649	2007
20000699	2010
23754528	2013
22383295	2012
19015525	2008
22318202	2012
23597565	2013
23834463	2014
27114507	2016
12901717	2003
19621876	2009
31286679	2019
17038476	2006
21829690	2011
33670386	2021
7525287	1994
21962254	2011
33271067	2020
25686087	2015
9010244	1996
19332565	2009
19208623	2009
26134419	2015
20861306	2010
17094812	2006
27774984	2016
23137940	2013
24151493	2013
22014686	2011
23908053	2014
11790830	2002
22511977	2012
19293927	2009
16034027	2005
9729530	1998
12239329	2002
27956635	2016
20518570	2010
22431598	2012
15140257	2004
25396320	2015
21661720	2011
10618362	2000
11847273	2002
26095544	2015
31844672	2019
20068402	2009
27111229	2016
28900508	2017
20065654	2010
31231397	2019
18827060	2008
28450451	2017
25203210	2014
21835782	2012
23599760	2013
17965238	2007
17056062	2007
28847869	2017
18070938	2007
24039796	2013
21235734	2011
24944121	2014
24409221	2013
21904831	2011
21586636	2011
16731632	2006
21819116	2011
21552205	2011
21698296	2011
29593217	2018
18226424	2008
24339747	2013
19385666	2009
26007657	2015
19927126	2010
25517302	2014
19662666	2009
24419389	2014
25936376	2015
18067275	2008
16827663	2006
22038862	2011
15857997	2005
28977567	2017
23545324	2013
19072317	2009
23071455	2012
22327433	2012
36976372	2023
23403075	2013
22149064	2012
27163728	2016
27827963	2016
22163531	2010
22457527	2012
20876141	2010
14568922	2003
20603002	2010
22843676	2012
22223051	2012
26635520	2015
28487711	2017
19039000	2009
22479632	2012
28094330	2017
27834807	2016
31590942	2019
19625627	2009
24864124	2014
22919611	2012
19690041	2009
29554084	2018
22787150	2012
23086939	2012
19226165	2009
17724346	2007
29567971	2018
24316082	2013
25024088	2014
22246035	2012
7615813	1995
8305252	1993
26468291	2015
21795744	2011
11121020	2000
23296468	2013
18359857	2008
8706718	1996
29858229	2018
20452328	2010
26236332	2015
20967232	2010
24823716	2014
24287902	2013
8755732	1996
17537914	2007
18611381	2008
17075129	2006
27490578	2016
22384078	2012
20111693	2009
11802777	2002
16581912	2006
19246451	2009
23583913	2013
20886100	2010
17402753	2007
19918049	2009
17157345	2007
22705208	2012
24042087	2013
23868198	2013
22730296	2012
22912405	2012
17116867	2006
22605337	2012
23724015	2013
23928993	2013
7518481	1994
11826110	2002
22326375	2012
22160697	2011
22238348	2012
22506052	2012
22753930	2012
25451060	2015
14999081	2004
18446213	2008
17614357	2007
22265412	2012
25009275	2014
27406709	2016
17893322	2007
29097751	2017
18596252	2008
21892173	2011
17295905	2007
30645013	2019
30617148	2019
18287096	2008
20132208	2010
20080706	2010
22941649	2012
17372000	2007
21702718	2011
PMC11208286	2024
20200225	2010
20301131	2010
25586196	2015
16413488	2006
26721932	2016
29628309	2018
21466282	2011
18971339	2008
23756652	2013
21278782	2011
29549634	2017
29642012	2018
20956592	2011
21123183	2011
21937447	2011
29638227	2018
23519121	2013
20943970	2010
9545240	1998
21076677	2010
26808924	2016
26520118	2016
25812915	2015
25263235	2015
21826142	2011
8614417	1995
20066110	2009
35148178	2022
25909292	2015
30444491	2018
22649757	2011
26354862	2015
23446148	2013
20413611	2010
24623414	2014
26404464	2015
10325421	1999
22167677	2012
20080536	2010
28874469	2017
17011579	2006
28445969	2017
11325745	2001
17560605	2007
23460202	2013
30511833	2019
24651568	2014
19394281	2010
30061509	2018
18625713	2008
23071338	2012
25400646	2014
29071183	2017
25970303	2015
23682200	2013
22902232	2012
22252644	2012
27174917	2016
16107719	2005
20111687	2009
20197039	2010
23885313	2012
